Material Number,Material Description,Plant,MRP Element Indicator,Item Text,Availability Date,Quantity,Request Date,Requester Email,Reservation No,Deletion Remark,Upload Date,DeleteDate,MSU,Type,Active in System,PDE Checking,Rolling Checking,availability_month,snapshot_extracted,snapshot_ts,snapshot_date,requester_role,te 
,PTN COND 3MM DMR 160MLX12 P&OL,0386,GAIA sell in sample production needs,R Quotation ,2026-02-03 00:00:00,930.0,2026-01-09 00:00:00,xie.xy@pg.com,3523036047,,2026-01-09 00:00:00,,0.694524,FG,Yes,6.0,,2026-02,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906906.0
,PTN COND 70MLX24 3MM DMR P&OL,0386,GAIA sell in sample production needs,R Quotation ,2026-02-03 00:00:00,600.0,2026-01-09 00:00:00,xie.xy@pg.com,3523036048,,2026-01-09 00:00:00,,0.39204,FG,Yes,6.0,,2026-02,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906908.0
,PTN SHM 470gX12 3MM DMR Purified P&OL,A868,GAIA sell in sample production needs,R Quotation ,2026-02-03 00:00:00,600.0,2026-01-09 00:00:00,xie.xy@pg.com,3523036049,,2026-01-09 00:00:00,,1.27788,FG,Yes,6.0,,2026-02,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906903.0
,PTN SHM 470gX12 3MM DMR Purified Yuzu,A868,GAIA sell in sample production needs,R Quotation ,2026-02-03 00:00:00,600.0,2026-01-09 00:00:00,xie.xy@pg.com,3523036050,,2026-01-09 00:00:00,,1.27788,FG,Yes,6.0,,2026-02,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906914.0
,PTN SHM 300gX12 3MM DMR Purified Yuzu,A868,GAIA sell in sample production needs,R Quotation ,2026-02-03 00:00:00,630.0,2026-01-09 00:00:00,xie.xy@pg.com,3523036051,,2026-01-09 00:00:00,,0.856422,FG,Yes,6.0,,2026-02,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906909.0
,PTN SHM 300gX12 3MM DMR P&OL,A868,GAIA sell in sample production needs,R Quotation ,2026-02-03 00:00:00,1578.0,2026-01-09 00:00:00,xie.xy@pg.com,3523036052,,2026-01-09 00:00:00,,2.1451332,FG,Yes,6.0,,2026-02,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906904.0
,PTN SHM 300gX12 3MM DMR Purified P&OL,A868,GAIA sell in sample production needs,R Quotation ,2026-02-03 00:00:00,630.0,2026-01-09 00:00:00,xie.xy@pg.com,3523046027,,2026-01-09 00:00:00,,0.856422,FG,Yes,6.0,,2026-02,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906913.0
,HR SHM 530GX9 UKA Anti-breakage,A868,Sams Mar RPM Protection,R Material,2026-02-15 00:00:00,7589.0,2026-01-12 00:00:00,xu.x.17@pg.com,3524176952,,2026-01-12 00:00:00,,13.6700657,Material,Yes,,,2026-02,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,80864679.0
,HS SHM 470GX12 PRO OIL CONTROL&DETOX,A868,Sams Feb RPM Protection,R Material,2026-02-10 00:00:00,10858.0,2026-01-26 00:00:00,xu.x.17@pg.com,3524176953,,2026-01-26 00:00:00,,23.1253684,Material,Yes,,14.0,2026-02,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,80773752.0
,HS SHM 470GX12 PRO OIL CONTROL&DETOX,A868,Sams Mar RM Protection,R Material,2026-02-15 00:00:00,8160.0,2026-01-12 00:00:00,xu.x.17@pg.com,3524176954,,2026-01-12 00:00:00,,17.379168,Material,Yes,,,2026-02,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,80773752.0
,PTN COND 3MM DMR 160MLX12 P&OL,A672,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,2180.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611236,,2026-01-13 00:00:00,,1.628024,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906906.0
,PTN COND 3MM DMR 160MLX12 P&OL,A673,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,3072.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611237,,2026-01-13 00:00:00,,2.2941696,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906906.0
,PTN COND 3MM DMR 160MLX12 P&OL,A668,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,1288.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611378,,2026-01-13 00:00:00,,0.9618784,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906906.0
,PTN COND 3MM DMR 160MLX12 P&OL,A680,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,892.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611379,,2026-01-13 00:00:00,,0.6661456,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906906.0
,PTN COND 3MM DMR 160MLX12 P&OL,A715,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,396.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611380,,2026-01-13 00:00:00,,0.2957328,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906906.0
,PTN COND 3MM DMR 160MLX12 P&OL,A716,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,396.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611381,,2026-01-13 00:00:00,,0.2957328,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906906.0
,PTN COND 3MM DMR 160MLX12 P&OL,C810,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,396.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611382,,2026-01-13 00:00:00,,0.2957328,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906906.0
,PTN COND 3MM DMR 160MLX12 P&OL,C816,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,1387.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611383,,2026-01-13 00:00:00,,1.0358116,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906906.0
,PTN COND 70MLX24 3MM DMR P&OL,A672,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,572.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611384,,2026-01-13 00:00:00,,0.3737448,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906908.0
,PTN COND 70MLX24 3MM DMR P&OL,A673,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,807.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611385,,2026-01-13 00:00:00,,0.5272938,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906908.0
,PTN COND 70MLX24 3MM DMR P&OL,A668,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,338.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611386,,2026-01-13 00:00:00,,0.2208492,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906908.0
,PTN COND 70MLX24 3MM DMR P&OL,A680,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,234.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611387,,2026-01-13 00:00:00,,0.1528956,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906908.0
,PTN COND 70MLX24 3MM DMR P&OL,A715,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,104.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611388,,2026-01-13 00:00:00,,0.0679536,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906908.0
,PTN COND 70MLX24 3MM DMR P&OL,A716,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,104.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611389,,2026-01-13 00:00:00,,0.0679536,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906908.0
,PTN COND 70MLX24 3MM DMR P&OL,C810,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,104.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611390,,2026-01-13 00:00:00,,0.0679536,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906908.0
,PTN COND 70MLX24 3MM DMR P&OL,C816,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,364.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611391,,2026-01-13 00:00:00,,0.2378376,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906908.0
,PTN SHM 470gX12 3MM DMR Purified P&OL,A672,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,721.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611392,,2026-01-13 00:00:00,,1.5355858,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906903.0
,PTN SHM 470gX12 3MM DMR Purified P&OL,A673,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,901.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611393,,2026-01-13 00:00:00,,1.9189498,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906903.0
,PTN SHM 470gX12 3MM DMR Purified P&OL,A668,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,331.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611394,,2026-01-13 00:00:00,,0.7049638,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906903.0
,PTN SHM 470gX12 3MM DMR Purified P&OL,A680,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,331.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611395,,2026-01-13 00:00:00,,0.7049638,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906903.0
,PTN SHM 470gX12 3MM DMR Purified P&OL,A715,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,90.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611396,,2026-01-13 00:00:00,,0.191682,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906903.0
,PTN SHM 470gX12 3MM DMR Purified P&OL,A716,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,90.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611397,,2026-01-13 00:00:00,,0.191682,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906903.0
,PTN SHM 470gX12 3MM DMR Purified P&OL,C810,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,120.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611398,,2026-01-13 00:00:00,,0.255576,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906903.0
,PTN SHM 470gX12 3MM DMR Purified P&OL,C816,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,451.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611399,,2026-01-13 00:00:00,,0.9605398,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906903.0
,PTN SHM 300gX12 3MM DMR Purified P&OL,A672,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,300.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611400,,2026-01-13 00:00:00,,0.40782,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906913.0
,PTN SHM 300gX12 3MM DMR Purified P&OL,A673,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,375.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611401,,2026-01-13 00:00:00,,0.509775,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906913.0
,PTN SHM 300gX12 3MM DMR Purified P&OL,A668,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,138.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611402,,2026-01-13 00:00:00,,0.1875972,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906913.0
,PTN SHM 300gX12 3MM DMR Purified P&OL,A680,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,138.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611403,,2026-01-13 00:00:00,,0.1875972,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906913.0
,PTN SHM 300gX12 3MM DMR Purified P&OL,A715,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,38.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611404,,2026-01-13 00:00:00,,0.0516572,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906913.0
,PTN SHM 300gX12 3MM DMR Purified P&OL,A716,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,38.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611405,,2026-01-13 00:00:00,,0.0516572,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906913.0
,PTN SHM 300gX12 3MM DMR Purified P&OL,C810,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,50.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611406,,2026-01-13 00:00:00,,0.06797,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906913.0
,PTN SHM 300gX12 3MM DMR Purified P&OL,C816,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,188.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611407,,2026-01-13 00:00:00,,0.2555672,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906913.0
,PTN SHM 470gX12 3MM DMR Purified Yuzu,A672,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,225.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611408,,2026-01-13 00:00:00,,0.479205,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906914.0
,PTN SHM 470gX12 3MM DMR Purified Yuzu,A673,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,282.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611409,,2026-01-13 00:00:00,,0.6006036,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906914.0
,PTN SHM 470gX12 3MM DMR Purified Yuzu,A668,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,103.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611410,,2026-01-13 00:00:00,,0.2193694,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906914.0
,PTN SHM 470gX12 3MM DMR Purified Yuzu,A680,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,122.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611411,,2026-01-13 00:00:00,,0.2598356,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906914.0
,PTN SHM 470gX12 3MM DMR Purified Yuzu,A715,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,19.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611412,,2026-01-13 00:00:00,,0.0404662,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906914.0
,PTN SHM 470gX12 3MM DMR Purified Yuzu,A716,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,19.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611413,,2026-01-13 00:00:00,,0.0404662,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906914.0
,PTN SHM 470gX12 3MM DMR Purified Yuzu,C810,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,38.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611414,,2026-01-13 00:00:00,,0.0809324,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906914.0
,PTN SHM 470gX12 3MM DMR Purified Yuzu,C816,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,131.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611415,,2026-01-13 00:00:00,,0.2790038,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906914.0
,PTN SHM 300gX12 3MM DMR Purified Yuzu,A672,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,88.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611416,,2026-01-13 00:00:00,,0.1196272,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906909.0
,PTN SHM 300gX12 3MM DMR Purified Yuzu,A673,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,110.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611417,,2026-01-13 00:00:00,,0.149534,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906909.0
,PTN SHM 300gX12 3MM DMR Purified Yuzu,A668,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,40.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611418,,2026-01-13 00:00:00,,0.054376,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906909.0
,PTN SHM 300gX12 3MM DMR Purified Yuzu,A680,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,48.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611419,,2026-01-13 00:00:00,,0.0652512,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906909.0
,PTN SHM 300gX12 3MM DMR Purified Yuzu,A715,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,7.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611420,,2026-01-13 00:00:00,,0.0095158,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906909.0
,PTN SHM 300gX12 3MM DMR Purified Yuzu,A716,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,7.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611421,,2026-01-13 00:00:00,,0.0095158,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906909.0
,PTN SHM 300gX12 3MM DMR Purified Yuzu,C810,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,15.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611422,,2026-01-13 00:00:00,,0.020391,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906909.0
,PTN SHM 300gX12 3MM DMR Purified Yuzu,C816,PNT GAIA HS Delta,R Quotation ,2026-04-07 00:00:00,51.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611423,,2026-01-13 00:00:00,,0.0693294,FG,Yes,,,2026-04,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906909.0
,PTN COND 3MM DMR 160MLX12 P&OL,A672,PNT GAIA HS Delta,R Material,2026-05-01 00:00:00,1797.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611424,,2026-01-13 00:00:00,,1.3419996,Material,Yes,,,2026-05,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906906.0
,PTN COND 3MM DMR 160MLX12 P&OL,A673,PNT GAIA HS Delta,R Material,2026-05-01 00:00:00,2532.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611425,,2026-01-13 00:00:00,,1.8908976,Material,Yes,,,2026-05,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906906.0
,PTN COND 3MM DMR 160MLX12 P&OL,A668,PNT GAIA HS Delta,R Material,2026-05-01 00:00:00,1062.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611426,,2026-01-13 00:00:00,,0.7931016,Material,Yes,,,2026-05,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906906.0
,PTN COND 3MM DMR 160MLX12 P&OL,A680,PNT GAIA HS Delta,R Material,2026-05-01 00:00:00,735.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611427,,2026-01-13 00:00:00,,0.548898,Material,Yes,,,2026-05,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906906.0
,PTN COND 3MM DMR 160MLX12 P&OL,A715,PNT GAIA HS Delta,R Material,2026-05-01 00:00:00,327.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611428,,2026-01-13 00:00:00,,0.2442036,Material,Yes,,,2026-05,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906906.0
,PTN COND 3MM DMR 160MLX12 P&OL,A716,PNT GAIA HS Delta,R Material,2026-05-01 00:00:00,327.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611429,,2026-01-13 00:00:00,,0.2442036,Material,Yes,,,2026-05,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906906.0
,PTN COND 3MM DMR 160MLX12 P&OL,C810,PNT GAIA HS Delta,R Material,2026-05-01 00:00:00,327.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611430,,2026-01-13 00:00:00,,0.2442036,Material,Yes,,,2026-05,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906906.0
,PTN COND 3MM DMR 160MLX12 P&OL,C816,PNT GAIA HS Delta,R Material,2026-05-01 00:00:00,1144.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611431,,2026-01-13 00:00:00,,0.8543392,Material,Yes,,,2026-05,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906906.0
,PTN COND 70MLX24 3MM DMR P&OL,A672,PNT GAIA HS Delta,R Material,2026-05-01 00:00:00,471.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611432,,2026-01-13 00:00:00,,0.3077514,Material,Yes,,,2026-05,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906908.0
,PTN COND 70MLX24 3MM DMR P&OL,A673,PNT GAIA HS Delta,R Material,2026-05-01 00:00:00,664.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611433,,2026-01-13 00:00:00,,0.4338576,Material,Yes,,,2026-05,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906908.0
,PTN COND 70MLX24 3MM DMR P&OL,A668,PNT GAIA HS Delta,R Material,2026-05-01 00:00:00,279.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611434,,2026-01-13 00:00:00,,0.1822986,Material,Yes,,,2026-05,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906908.0
,PTN COND 70MLX24 3MM DMR P&OL,A680,PNT GAIA HS Delta,R Material,2026-05-01 00:00:00,193.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611435,,2026-01-13 00:00:00,,0.1261062,Material,Yes,,,2026-05,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906908.0
,PTN COND 70MLX24 3MM DMR P&OL,A715,PNT GAIA HS Delta,R Material,2026-05-01 00:00:00,86.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611437,,2026-01-13 00:00:00,,0.0561924,Material,Yes,,,2026-05,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906908.0
,PTN COND 70MLX24 3MM DMR P&OL,A716,PNT GAIA HS Delta,R Material,2026-05-01 00:00:00,86.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611438,,2026-01-13 00:00:00,,0.0561924,Material,Yes,,,2026-05,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906908.0
,PTN COND 70MLX24 3MM DMR P&OL,C810,PNT GAIA HS Delta,R Material,2026-05-01 00:00:00,86.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611439,,2026-01-13 00:00:00,,0.0561924,Material,Yes,,,2026-05,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906908.0
,PTN COND 70MLX24 3MM DMR P&OL,C816,PNT GAIA HS Delta,R Material,2026-05-01 00:00:00,300.0,2026-01-13 00:00:00,xie.xy@pg.com,3524611440,,2026-01-13 00:00:00,,0.19602,Material,Yes,,,2026-05,2026-02-05 07:21:21.181844+00:00,2026-02-05T15:21:21.189779+08:00,2026-02-05,IOL,83906908.0
